Code IRIS;Nom IRIS;Code Commune;Nom Commune;Taux de motorisation IRIS;Taux de motorisation Commune;Taux de motorisation Département
642840101;Jurançon / Sud;64284;Jurançon;0,918672;0,864412;0,873729
642840103;Jurançon / Nord Est;64284;Jurançon;0,846721;0,864412;0,873729
642940000;Labets-Biscay;64294;Labets-Biscay;0,964286;0,964286;0,873729
642850000;Juxue;64285;Juxue;0,930556;0,930556;0,873729
642860000;Laà-Mondrans;64286;Laà-Mondrans;0,952096;0,952096;0,873729
642870000;Laàs;64287;Laàs;0,932203;0,932203;0,873729
642880000;Labastide-Cézéracq;64288;Labastide-Cézéracq;0,941176;0,941176;0,873729
642890000;La Bastide-Clairence;64289;La Bastide-Clairence;0,922481;0,922481;0,873729
642900000;Labastide-Monréjeau;64290;Labastide-Monréjeau;0,979275;0,979275;0,873729
642910000;Labastide-Villefranche;64291;Labastide-Villefranche;0,902985;0,902985;0,873729
642920000;Labatmale;64292;Labatmale;0,946809;0,946809;0,873729
642930000;Labatut;64293;Labatut;0,945946;0,945946;0,873729
640650000;Ascain;64065;Ascain;0,953053;0,953053;0,873729
640630000;Arzacq-Arraziguet;64063;Arzacq-Arraziguet;0,874187;0,874187;0,873729
644120000;Nabas;64412;Nabas;0,958333;0,958333;0,873729
633080000;Royat;63308;Royat;0,811543;0,811543;0,849025
632980000;La Renaudie;63298;La Renaudie;0,805556;0,805556;0,849025
632990000;Rentières;63299;Rentières;0,910714;0,910714;0,849025
633000101;Riom / Centre;63300;Riom;0,731282;0,841139;0,849025
633000102;Riom / Petite Couronne;63300;Riom;0,794651;0,841139;0,849025
633000103;Riom / Est;63300;Riom;0,928289;0,841139;0,849025
633000104;Riom / Zone d'Activite Est;63300;Riom;0,957299;0,841139;0,849025
633000105;Riom / Zone d'Activite Sud;63300;Riom;0,889236;0,841139;0,849025
633000106;Riom / Zone Verte Mirabel;63300;Riom;1;0,841139;0,849025
633000107;Riom / Sud Ouest;63300;Riom;0,869648;0,841139;0,849025
633000108;Riom / Ouest;63300;Riom;0,866394;0,841139;0,849025
633000109;Riom / Zone Verte Saint-Don;63300;Riom;0,996462;0,841139;0,849025
633000110;Riom / Zone d'Activite Nord;63300;Riom;0,876248;0,841139;0,849025
633000111;Riom / Zone Verte Est;63300;Riom;0,967331;0,841139;0,849025
633010000;Ris;63301;Ris;0,887879;0,887879;0,849025
633020000;La Roche-Blanche;63302;La Roche-Blanche;0,949733;0,949733;0,849025
633030000;Roche-Charles-la-Mayrand;63303;Roche-Charles-la-Mayrand;0,75;0,75;0,849025
633040000;Roche-d'Agoux;63304;Roche-d'Agoux;1;1;0,849025
633050000;Rochefort-Montagne;63305;Rochefort-Montagne;0,809783;0,809783;0,849025
633060000;La Roche-Noire;63306;La Roche-Noire;0,968254;0,968254;0,849025
633070101;Romagnat / Le Bourg;63307;Romagnat;0,92267;0,915729;0,849025
633070102;Romagnat / Chomontel;63307;Romagnat;0,903723;0,915729;0,849025
632970000;Reignat;63297;Reignat;0,927632;0,927632;0,849025
632960000;Ravel;63296;Ravel;0,92953;0,92953;0,849025
632950000;Randan;63295;Randan;0,871383;0,871383;0,849025
632840103;Pont-du-Château / HLM;63284;Pont-du-Château;0,909359;0,909653;0,849025
632770000;Peslières;63277;Peslières;0,833333;0,833333;0,849025
632780000;Pessat-Villeneuve;63278;Pessat-Villeneuve;0,964824;0,964824;0,849025
632790000;Picherande;63279;Picherande;0,884393;0,884393;0,849025
632800000;Pignols;63280;Pignols;0,912698;0,912698;0,849025
632810000;Pionsat;63281;Pionsat;0,875556;0,875556;0,849025
632820000;Plauzat;63282;Plauzat;0,942149;0,942149;0,849025
632830000;Pontaumur;63283;Pontaumur;0,805461;0,805461;0,849025
632840101;Pont-du-Château / Vieux Pont-du-Chateau;63284;Pont-du-Château;0,873188;0,909653;0,849025
632840102;Pont-du-Château / Les Sablons;63284;Pont-du-Château;0,891692;0,909653;0,849025
632840104;Pont-du-Château / La Pradelle;63284;Pont-du-Château;0,962633;0,909653;0,849025
632940000;Queuille;63294;Queuille;0,925926;0,925926;0,849025
632850000;Pontgibaud;63285;Pontgibaud;0,850746;0,850746;0,849025
632860000;Pouzol;63286;Pouzol;0,930233;0,930233;0,849025
632870000;Les Pradeaux;63287;Les Pradeaux;0,910828;0,910828;0,849025
632880000;Prompsat;63288;Prompsat;0,967033;0,967033;0,849025
632890000;Prondines;63289;Prondines;0,871795;0,871795;0,849025
632900000;Pulvérières;63290;Pulvérières;0,901235;0,901235;0,849025
632910000;Puy-Guillaume;63291;Puy-Guillaume;0,841014;0,841014;0,849025
632920000;Puy-Saint-Gulmier;63292;Puy-Saint-Gulmier;0,907692;0,907692;0,849025
632930000;Le Quartier;63293;Le Quartier;0,927273;0,927273;0,849025
633070103;Romagnat / Bezance;63307;Romagnat;0,919976;0,915729;0,849025
633090000;Saillant;63309;Saillant;0,89313;0,89313;0,849025
632750000;Perrier;63275;Perrier;0,904639;0,904639;0,849025
633100000;Sainte-Agathe;63310;Sainte-Agathe;0,827957;0,827957;0,849025
633360000;Saint-Donat;63336;Saint-Donat;0,858333;0,858333;0,849025
633370000;Saint-Éloy-la-Glacière;63337;Saint-Éloy-la-Glacière;0,928571;0,928571;0,849025
633380000;Saint-Éloy-les-Mines;63338;Saint-Éloy-les-Mines;0,740334;0,740334;0,849025
633390000;Saint-Étienne-des-Champs;63339;Saint-Étienne-des-Champs;0,947368;0,947368;0,849025
633400000;Saint-Étienne-sur-Usson;63340;Saint-Étienne-sur-Usson;0,938462;0,938462;0,849025
633410000;Saint-Ferréol-des-Côtes;63341;Saint-Ferréol-des-Côtes;0,945098;0,945098;0,849025
633420000;Saint-Floret;63342;Saint-Floret;0,938596;0,938596;0,849025
633430000;Saint-Flour;63343;Saint-Flour;0,948276;0,948276;0,849025
633440000;Saint-Gal-sur-Sioule;63344;Saint-Gal-sur-Sioule;0,957746;0,957746;0,849025
633450000;Saint-Genès-Champanelle;63345;Saint-Genès-Champanelle;0,955896;0,955896;0,849025
633460000;Saint-Genès-Champespe;63346;Saint-Genès-Champespe;0,818182;0,818182;0,849025
633470000;Saint-Genès-du-Retz;63347;Saint-Genès-du-Retz;0,906404;0,906404;0,849025
633480000;Saint-Genès-la-Tourette;63348;Saint-Genès-la-Tourette;0,913978;0,913978;0,849025
633490000;Saint-Georges-de-Mons;63349;Saint-Georges-de-Mons;0,900661;0,900661;0,849025
633500000;Saint-Georges-sur-Allier;63350;Saint-Georges-sur-Allier;0,979079;0,979079;0,849025
633510000;Saint-Germain-près-Herment;63351;Saint-Germain-près-Herment;0,971429;0,971429;0,849025
633520000;Saint-Germain-Lembron;63352;Saint-Germain-Lembron;0,856781;0,856781;0,849025
633530000;Saint-Germain-l'Herm;63353;Saint-Germain-l'Herm;0,871287;0,871287;0,849025
633540000;Saint-Gervais-d'Auvergne;63354;Saint-Gervais-d'Auvergne;0,840806;0,840806;0,849025
633550000;Saint-Gervais-sous-Meymont;63355;Saint-Gervais-sous-Meymont;0,816;0,816;0,849025
633560000;Saint-Gervazy;63356;Saint-Gervazy;0,947826;0,947826;0,849025
633350000;Saint-Diéry;63335;Saint-Diéry;0,927778;0,927778;0,849025
633340000;Saint-Dier-d'Auvergne;63334;Saint-Dier-d'Auvergne;0,904382;0,904382;0,849025
633330000;Saint-Denis-Combarnazat;63333;Saint-Denis-Combarnazat;0,931034;0,931034;0,849025
633210000;Saint-Babel;63321;Saint-Babel;0,947644;0,947644;0,849025
633110000;Saint-Agoulin;63311;Saint-Agoulin;0,923077;0,923077;0,849025
633120000;Saint-Alyre-d'Arlanc;63312;Saint-Alyre-d'Arlanc;0,833333;0,833333;0,849025
633130000;Saint-Alyre-ès-Montagne;63313;Saint-Alyre-ès-Montagne;0,850746;0,850746;0,849025
633140000;Saint-Amant-Roche-Savine;63314;Saint-Amant-Roche-Savine;0,865306;0,865306;0,849025
633150000;Saint-Amant-Tallende;63315;Saint-Amant-Tallende;0,901351;0,901351;0,849025
633170000;Saint-André-le-Coq;63317;Saint-André-le-Coq;0,915493;0,915493;0,849025
633180000;Saint-Angel;63318;Saint-Angel;0,917582;0,917582;0,849025
633190000;Saint-Anthème;63319;Saint-Anthème;0,788564;0,788564;0,849025
633200000;Saint-Avit;63320;Saint-Avit;0,860656;0,860656;0,849025
633220000;Saint-Beauzire;63322;Saint-Beauzire;0,957831;0,957831;0,849025
633320000;Saint-Clément-de-Régnat;63332;Saint-Clément-de-Régnat;0,962264;0,962264;0,849025
633230000;Saint-Bonnet-le-Bourg;63323;Saint-Bonnet-le-Bourg;0,892308;0,892308;0,849025
633240000;Saint-Bonnet-le-Chastel;63324;Saint-Bonnet-le-Chastel;0,858407;0,858407;0,849025
633250000;Saint-Bonnet-lès-Allier;63325;Saint-Bonnet-lès-Allier;0,982249;0,982249;0,849025
633260000;Saint-Bonnet-près-Orcival;63326;Saint-Bonnet-près-Orcival;0,914286;0,914286;0,849025
633270000;Saint-Bonnet-près-Riom;63327;Saint-Bonnet-près-Riom;0,95818;0,95818;0,849025
633280000;Sainte-Catherine;63328;Sainte-Catherine;0,758621;0,758621;0,849025
633290000;Sainte-Christine;63329;Sainte-Christine;0,958904;0,958904;0,849025
633300000;Saint-Cirgues-sur-Couze;63330;Saint-Cirgues-sur-Couze;0,935252;0,935252;0,849025
633310000;Saint-Clément-de-Valorgue;63331;Saint-Clément-de-Valorgue;0,884615;0,884615;0,849025
632760000;Peschadoires;63276;Peschadoires;0,936428;0,936428;0,849025
632740000;Perpezat;63274;Perpezat;0,933333;0,933333;0,849025
640620000;Arudy;64062;Arudy;0,86738;0,86738;0,873729
632250000;Messeix;63225;Messeix;0,779152;0,779152;0,849025
632020000;Madriat;63202;Madriat;0,907407;0,907407;0,849025
632030000;Malauzat;63203;Malauzat;0,98301;0,98301;0,849025
632040000;Malintrat;63204;Malintrat;0,952489;0,952489;0,849025
632050000;Manglieu;63205;Manglieu;0,919598;0,919598;0,849025
632060000;Manzat;63206;Manzat;0,900685;0,900685;0,849025
632070000;Marat;63207;Marat;0,856777;0,856777;0,849025
632080000;Marcillat;63208;Marcillat;0,918919;0,918919;0,849025
632090000;Mareugheol;63209;Mareugheol;0,964706;0,964706;0,849025
632100000;Maringues;63210;Maringues;0,891892;0,891892;0,849025
632110000;Marsac-en-Livradois;63211;Marsac-en-Livradois;0,863077;0,863077;0,849025
632120000;Marsat;63212;Marsat;0,935484;0,935484;0,849025
632130000;Les Martres-d'Artière;63213;Les Martres-d'Artière;0,963964;0,963964;0,849025
632140000;Les Martres-de-Veyre;63214;Les Martres-de-Veyre;0,895296;0,895296;0,849025
632150000;Martres-sur-Morge;63215;Martres-sur-Morge;0,958491;0,958491;0,849025
632160000;Mauzun;63216;Mauzun;0,8125;0,8125;0,849025
632180000;Mayres;63218;Mayres;0,910256;0,910256;0,849025
632190000;Mazaye;63219;Mazaye;0,954225;0,954225;0,849025
632200000;Mazoires;63220;Mazoires;0,926829;0,926829;0,849025
632210000;Medeyrolles;63221;Medeyrolles;0,873016;0,873016;0,849025
632220000;Meilhaud;63222;Meilhaud;0,924731;0,924731;0,849025
632230000;Menat;63223;Menat;0,89781;0,89781;0,849025
632010000;Luzillat;63201;Luzillat;0,956019;0,956019;0,849025
632000000;Lussat;63200;Lussat;0,939314;0,939314;0,849025
631990000;Ludesse;63199;Ludesse;0,934783;0,934783;0,849025
631910000;Lastic;63191;Lastic;0,754098;0,754098;0,849025
631820000;Jumeaux;63182;Jumeaux;0,844037;0,844037;0,849025
631830000;Labessette;63183;Labessette;0,852941;0,852941;0,849025
631840000;Lachaux;63184;Lachaux;0,915493;0,915493;0,849025
631850000;Lamontgie;63185;Lamontgie;0,885714;0,885714;0,849025
631860000;Landogne;63186;Landogne;0,87069;0,87069;0,849025
631870000;Lapeyrouse;63187;Lapeyrouse;0,896825;0,896825;0,849025
631880000;Laps;63188;Laps;0,957082;0,957082;0,849025
631890000;Laqueuille;63189;Laqueuille;0,899408;0,899408;0,849025
631900000;Larodde;63190;Larodde;0,870229;0,870229;0,849025
631920000;La Tour-d'Auvergne;63192;La Tour-d'Auvergne;0,884615;0,884615;0,849025
631980000;Loubeyrat;63198;Loubeyrat;0,969432;0,969432;0,849025
631930101;Lempdes / Centre;63193;Lempdes;0,889215;0,910951;0,849025
631930102;Lempdes / Zone d'Activite;63193;Lempdes;0,901408;0,910951;0,849025
631930103;Lempdes / Zone Verte;63193;Lempdes;0,968354;0,910951;0,849025
631930104;Lempdes / Nord-Ouest;63193;Lempdes;0,903846;0,910951;0,849025
631930105;Lempdes / Sud-Ouest;63193;Lempdes;0,936581;0,910951;0,849025
631940000;Lempty;63194;Lempty;0,971831;0,971831;0,849025
631950000;Lezoux;63195;Lezoux;0,901316;0,901316;0,849025
631960000;Limons;63196;Limons;0,945392;0,945392;0,849025
631970000;Lisseuil;63197;Lisseuil;0,883721;0,883721;0,849025
632240000;Ménétrol;63224;Ménétrol;0,9375;0,9375;0,849025
632260000;Mezel;63226;Mezel;0,945362;0,945362;0,849025
632730000;Pérignat-sur-Allier;63273;Pérignat-sur-Allier;0,961083;0,961083;0,849025
632270000;Mirefleurs;63227;Mirefleurs;0,952953;0,952953;0,849025
632520000;Neuville;63252;Neuville;0,987654;0,987654;0,849025
632530000;Noalhat;63253;Noalhat;0,947917;0,947917;0,849025
632540000;Nohanent;63254;Nohanent;0,946213;0,946213;0,849025
632550000;Nonette;63255;Nonette;0,91791;0,91791;0,849025
632560000;Novacelles;63256;Novacelles;0,823529;0,823529;0,849025
632570000;Olby;63257;Olby;0,957929;0,957929;0,849025
632580000;Olliergues;63258;Olliergues;0,824;0,824;0,849025
632590000;Olloix;63259;Olloix;0,920863;0,920863;0,849025
632600000;Olmet;63260;Olmet;0,925373;0,925373;0,849025
632610000;Orbeil;63261;Orbeil;0,958209;0,958209;0,849025
632620000;Orcet;63262;Orcet;0,949333;0,949333;0,849025
632630000;Orcines;63263;Orcines;0,955276;0,955276;0,849025
632640000;Orcival;63264;Orcival;0,9;0,9;0,849025
632650000;Orléat;63265;Orléat;0,963443;0,963443;0,849025
632660000;Orsonnette;63266;Orsonnette;0,923077;0,923077;0,849025
632670000;Palladuc;63267;Palladuc;0,929204;0,929204;0,849025
632680000;Pardines;63268;Pardines;0,938596;0,938596;0,849025
632690000;Parent;63269;Parent;0,921965;0,921965;0,849025
632700000;Parentignat;63270;Parentignat;0,957356;0,957356;0,849025
632710000;Paslières;63271;Paslières;0,944795;0,944795;0,849025
632720000;Pérignat-lès-Sarliève;63272;Pérignat-lès-Sarliève;0,957682;0,957682;0,849025
632510000;Neuf-Église;63251;Neuf-Église;0,895833;0,895833;0,849025
632500000;Neschers;63250;Neschers;0,910217;0,910217;0,849025
632490000;Néronde-sur-Dore;63249;Néronde-sur-Dore;0,894737;0,894737;0,849025
632370000;Montel-de-Gelat;63237;Montel-de-Gelat;0,890476;0,890476;0,849025
632280000;Miremont;63228;Miremont;0,949686;0,949686;0,849025
632290000;Moissat;63229;Moissat;0,941685;0,941685;0,849025
632300000;Le Monestier;63230;Le Monestier;0,933333;0,933333;0,849025
632310000;La Monnerie-le-Montel;63231;La Monnerie-le-Montel;0,807305;0,807305;0,849025
632320000;Mons;63232;Mons;0,939086;0,939086;0,849025
632330000;Montaigut;63233;Montaigut;0,840355;0,840355;0,849025
632340000;Montaigut-le-Blanc;63234;Montaigut-le-Blanc;0,934718;0,934718;0,849025
632350000;Montcel;63235;Montcel;0,957672;0,957672;0,849025
632360000;Mont-Dore;63236;Mont-Dore;0,745779;0,745779;0,849025
632380000;Montfermy;63238;Montfermy;0,954545;0,954545;0,849025
632480000;Nébouzat;63248;Nébouzat;0,951977;0,951977;0,849025
632390000;Montmorin;63239;Montmorin;0,958955;0,958955;0,849025
632400000;Montpensier;63240;Montpensier;0,957831;0,957831;0,849025
632410000;Montpeyroux;63241;Montpeyroux;0,932099;0,932099;0,849025
632420000;Moriat;63242;Moriat;0,945455;0,945455;0,849025
632430000;Moureuille;63243;Moureuille;0,921875;0,921875;0,849025
632440000;La Moutade;63244;La Moutade;0,942708;0,942708;0,849025
632450000;Mozac;63245;Mozac;0,931274;0,931274;0,849025
632460000;Murat-le-Quaire;63246;Murat-le-Quaire;0,947368;0,947368;0,849025
632470000;Murol;63247;Murol;0,906366;0,906366;0,849025
633570000;Saint-Hérent;63357;Saint-Hérent;0,857143;0,857143;0,849025
633580000;Saint-Hilaire-la-Croix;63358;Saint-Hilaire-la-Croix;0,92029;0,92029;0,849025
633590000;Saint-Hilaire-les-Monges;63359;Saint-Hilaire-les-Monges;0,886364;0,886364;0,849025
640240103;Anglet / Pignada;64024;Anglet;0,869949;0,880596;0,873729
640040000;Abitain;64004;Abitain;0,957447;0,957447;0,873729
640050000;Abos;64005;Abos;0,951456;0,951456;0,873729
640060000;Accous;64006;Accous;0,917098;0,917098;0,873729
640070000;Agnos;64007;Agnos;0,97493;0,97493;0,873729
640080000;Ahaxe-Alciette-Bascassan;64008;Ahaxe-Alciette-Bascassan;0,95614;0,95614;0,873729
640090000;Ahetze;64009;Ahetze;0,974265;0,974265;0,873729
640100000;Aïcirits-Camou-Suhast;64010;Aïcirits-Camou-Suhast;0,924138;0,924138;0,873729
640110000;Aincille;64011;Aincille;0,878049;0,878049;0,873729
640120000;Ainharp;64012;Ainharp;0,944444;0,944444;0,873729
640130000;Ainhice-Mongelos;64013;Ainhice-Mongelos;0,930556;0,930556;0,873729
640140000;Ainhoa;64014;Ainhoa;0,893382;0,893382;0,873729
640150000;Alçay-Alçabéhéty-Sunharette;64015;Alçay-Alçabéhéty-Sunharette;0,945055;0,945055;0,873729
640160000;Aldudes;64016;Aldudes;0,888889;0,888889;0,873729
640170000;Alos-Sibas-Abense;64017;Alos-Sibas-Abense;0,899281;0,899281;0,873729
640180000;Amendeuix-Oneix;64018;Amendeuix-Oneix;0,961957;0,961957;0,873729
640190000;Amorots-Succos;64019;Amorots-Succos;0,988506;0,988506;0,873729
640200000;Ance;64020;Ance;0,915888;0,915888;0,873729
640210000;Andoins;64021;Andoins;0,978992;0,978992;0,873729
640220000;Andrein;64022;Andrein;0,960784;0,960784;0,873729
640230000;Angaïs;64023;Angaïs;0,955357;0,955357;0,873729
640240101;Anglet / Chiberta;64024;Anglet;0,922439;0,880596;0,873729
640030000;Abidos;64003;Abidos;0,987952;0,987952;0,873729
640020000;Abère;64002;Abère;0,913793;0,913793;0,873729
640010000;Aast;64001;Aast;0,931507;0,931507;0,873729
634620000;Virlet;63462;Virlet;0,899083;0,899083;0,849025
634530000;Vertaizon;63453;Vertaizon;0,915481;0,915481;0,849025
634540000;Vertolaye;63454;Vertolaye;0,873646;0,873646;0,849025
634550000;Veyre-Monton;63455;Veyre-Monton;0,958356;0,958356;0,849025
634560000;Vichel;63456;Vichel;0,92;0,92;0,849025
634570000;Vic-le-Comte;63457;Vic-le-Comte;0,912729;0,912729;0,849025
634580000;Villeneuve;63458;Villeneuve;0,911765;0,911765;0,849025
634590000;Villeneuve-les-Cerfs;63459;Villeneuve-les-Cerfs;0,95082;0,95082;0,849025
634600000;Villosanges;63460;Villosanges;0,888889;0,888889;0,849025
634610000;Vinzelles;63461;Vinzelles;0,91195;0,91195;0,849025
634630000;Viscomtat;63463;Viscomtat;0,861538;0,861538;0,849025
634730000;Yssac-la-Tourette;63473;Yssac-la-Tourette;0,94375;0,94375;0,849025
634640000;Vitrac;63464;Vitrac;0,90411;0,90411;0,849025
634650000;Viverols;63465;Viverols;0,853261;0,853261;0,849025
634660000;Vodable;63466;Vodable;0,966291;0,966291;0,849025
634670000;Voingt;63467;Voingt;0,826087;0,826087;0,849025
634680000;Vollore-Montagne;63468;Vollore-Montagne;0,826389;0,826389;0,849025
634690000;Vollore-Ville;63469;Vollore-Ville;0,895044;0,895044;0,849025
634700000;Volvic;63470;Volvic;0,931752;0,931752;0,849025
634710000;Youx;63471;Youx;0,849345;0,849345;0,849025
634720000;Yronde-et-Buron;63472;Yronde-et-Buron;0,934256;0,934256;0,849025
640240102;Anglet / Brise Lame-Lazaret-Montbrun-Pignada;64024;Anglet;0,874443;0,880596;0,873729
640240104;Anglet / Butte aux Cailles-Refuge-Montbrun;64024;Anglet;0,898482;0,880596;0,873729
633600000;Saint-Hilaire;63360;Saint-Hilaire;0,797619;0,797619;0,849025
640240105;Anglet / Cinq Cantons-Golf;64024;Anglet;0,851821;0,880596;0,873729
640400000;Arette;64040;Arette;0,897119;0,897119;0,873729
640410000;Aressy;64041;Aressy;0,966292;0,966292;0,873729
640420000;Argagnon;64042;Argagnon;0,940767;0,940767;0,873729
640430000;Argelos;64043;Argelos;0,947917;0,947917;0,873729
640440000;Arget;64044;Arget;0,911765;0,911765;0,873729
640450000;Arhansus;64045;Arhansus;0,931034;0,931034;0,873729
640460000;Armendarits;64046;Armendarits;0,954887;0,954887;0,873729
640470000;Arnéguy;64047;Arnéguy;0,946237;0,946237;0,873729
640480000;Arnos;64048;Arnos;1;1;0,873729
640490000;Aroue-Ithorots-Olhaïby;64049;Aroue-Ithorots-Olhaïby;0,970874;0,970874;0,873729
640500000;Arrast-Larrebieu;64050;Arrast-Larrebieu;0,97561;0,97561;0,873729
640510000;Arraute-Charritte;64051;Arraute-Charritte;0,969512;0,969512;0,873729
640520000;Arricau-Bordes;64052;Arricau-Bordes;0,957447;0,957447;0,873729
640530000;Arrien;64053;Arrien;0,971014;0,971014;0,873729
640540000;Arros-de-Nay;64054;Arros-de-Nay;0,946032;0,946032;0,873729
640560000;Arrosès;64056;Arrosès;0,907692;0,907692;0,873729
640570000;Arthez-de-Béarn;64057;Arthez-de-Béarn;0,957219;0,957219;0,873729
640580000;Arthez-d'Asson;64058;Arthez-d'Asson;0,933333;0,933333;0,873729
640590000;Artigueloutan;64059;Artigueloutan;0,963636;0,963636;0,873729
640600000;Artiguelouve;64060;Artiguelouve;0,959866;0,959866;0,873729
640610000;Artix;64061;Artix;0,912048;0,912048;0,873729
640390000;Aren;64039;Aren;0,947917;0,947917;0,873729
640380000;Arcangues;64038;Arcangues;0,95783;0,95783;0,873729
640370000;Arbus;64037;Arbus;0,974239;0,974239;0,873729
